"SPO2","PULSE"
"0","0"
"0","0"
"0","0"
"0","0"
"0","0"
"0","0"
"99","81"
"99","81"
"99","81"
"99","81"
"99","81"
"99","81"
"99","81"
"99","81"
"99","81"
"99","81"
"99","81"
"99","81"
"98","81"
"98","80"
"98","80"
"98","80"
"98","80"
"98","80"
"98","80"
"98","80"
"98","78"
"98","75"
"99","73"
"99","71"
"99","69"
"99","67"
"99","67"
"99","66"
"99","66"
"98","67"
"98","68"
"98","69"
"99","69"
"99","69"
"99","69"
"99","68"
"99","68"
"98","68"
"98","68"
"98","68"
"97","68"
"97","67"
"96","67"
"96","66"
"96","66"
"96","66"
"96","67"
"96","67"
"97","67"
"98","68"
"98","68"
"98","69"
"98","69"
"98","69"
"98","69"
"98","68"
"98","67"
"98","67"
"97","66"
"97","65"
"97","65"
"97","65"
"97","65"
"97","65"
"97","65"
"97","65"
"97","65"
"97","65"
"97","65"
"98","65"
"98","65"
"98","65"
"98","65"
"98","64"
"98","64"
"98","63"
"97","63"
"97","63"
"97","63"
"97","63"
"97","63"
"97","63"
"97","63"
"97","63"
"97","63"
"98","63"
"98","63"
"98","63"
"98","63"
"98","63"
"98","63"
"98","62"
"98","62"
"98","62"
"98","63"
"98","64"
"98","65"
"98","66"
"98","67"
"98","68"
"98","69"
"98","69"
"98","69"
"98","68"
"98","67"
"98","67"
"98","66"
"97","66"
"97","65"
"97","65"
"97","65"
"97","65"
"97","65"
"97","65"
"98","64"
"98","64"
"98","64"
"98","65"
"98","66"
"98","67"
"98","67"
"98","67"
"98","67"
"98","67"
"98","68"
"98","68"
"98","67"
"98","67"
"97","67"
"97","66"
"97","66"
"96","65"
"96","65"
"96","64"
"96","64"
"96","64"
"96","64"
"96","64"
"96","64"
"96","64"
"96","64"
"96","64"
"96","64"
"96","64"
"96","64"
"96","64"
"97","64"
"97","65"
"97","66"
"98","66"
"98","66"
"98","66"
"98","66"
"98","66"
"98","66"
"98","66"
"98","66"
"98","66"
"98","66"
"98","66"
"98","66"
"98","66"
"98","66"
"98","66"
"98","66"
"98","66"
"98","66"
"98","66"
"98","65"
"97","65"
"97","64"
"97","64"
"97","63"
"97","63"
"97","63"
"97","63"
"97","63"
"97","62"
"97","62"
"97","62"
"97","62"
"97","62"
"97","62"
"97","62"
"97","62"
"97","62"
"97","62"
"97","62"
"97","63"
"97","63"
"97","63"
"97","63"
"97","63"
"97","62"
"97","62"
"97","62"
"97","62"
"97","62"
"97","62"
"97","62"
"97","62"
"97","62"
"97","62"
"97","62"
"97","62"
"97","62"
"97","62"
"97","62"
"97","62"
"97","62"
"97","62"
"97","62"
"97","63"
"97","63"
"97","63"
"97","63"
"97","63"
"97","63"
