"SPO2","PULSE"
"97","79"
"98","77"
"98","76"
"98","74"
"98","74"
"98","71"
"98","70"
"98","71"
"98","72"
"98","72"
"98","73"
"98","73"
"98","73"
"98","73"
"98","73"
"98","73"
"98","73"
"98","73"
"98","73"
"98","73"
"98","73"
"97","74"
"97","74"
"97","74"
"97","74"
"97","74"
"97","74"
"98","76"
"98","76"
"98","77"
"98","77"
"98","77"
"98","77"
"99","77"
"99","78"
"99","78"
"99","78"
"99","78"
"98","77"
"98","77"
"98","77"
"98","77"
"98","77"
"98","77"
"98","77"
"0","0"
"98","77"
"98","77"
"98","77"
"98","78"
"98","78"
"98","79"
"98","79"
"98","78"
"98","77"
"97","76"
"97","76"
"97","76"
"97","75"
"97","75"
"97","75"
"96","75"
"96","75"
"96","75"
"96","76"
"96","76"
"95","76"
"95","76"
"95","76"
"95","76"
"95","76"
"95","76"
"95","76"
"96","76"
"96","76"
"96","75"
"96","75"
"96","75"
"96","75"
"97","75"
"97","75"
"97","75"
"97","75"
"97","75"
"97","75"
"97","76"
"97","76"
"96","76"
"96","77"
"96","77"
"96","77"
"96","77"
"96","77"
"96","77"
"96","77"
"96","77"
"96","77"
"96","77"
"95","77"
"96","77"
"96","76"
"96","76"
"96","76"
"97","76"
"97","76"
"97","76"
"98","77"
"98","77"
"98","76"
"98","76"
"98","76"
"99","74"
"99","74"
"99","74"
"99","74"
"99","74"
"99","74"
"98","75"
"98","75"
"98","75"
"98","75"
"98","74"
"98","74"
"98","74"
"98","74"
"97","74"
"97","74"
"97","74"
"97","75"
"97","75"
"97","75"
"97","76"
"97","77"
"96","78"
"96","80"
"96","81"
"95","83"
"95","85"
"95","86"
"95","86"
"96","86"
"96","86"
"96","86"
"96","86"
"96","86"
"96","86"
"96","85"
"97","84"
"97","82"
"98","81"
"98","79"
"98","78"
"98","77"
"98","76"
"98","75"
"98","75"
"98","74"
"98","73"
"98","73"
"98","73"
"98","73"
"99","73"
"99","74"
"99","74"
"99","74"
"99","74"
"99","74"
"99","74"
"99","74"
"99","75"
"99","75"
"99","75"
"98","76"
"98","76"
"98","76"
"98","76"
"98","76"
"98","76"
"98","77"
"98","78"
"98","79"
"98","80"
"98","80"
"98","80"
"98","80"
"98","80"
"98","80"
"0","0"
"0","0"
"0","0"
"0","0"
"0","0"
"0","0"
"0","0"
"0","0"
"98","80"
"98","80"
"98","80"
"98","79"
"98","78"
"98","78"
"98","78"
"99","77"
"99","76"
"98","75"
"98","76"
"98","76"
"98","76"
"98","76"
"98","77"
"98","77"
"98","78"
"98","80"
"98","81"
"98","81"
"98","82"
"98","82"
"98","82"
"98","81"
"98","81"
"98","80"
"98","79"
"98","78"
"98","77"
"97","77"
"97","76"
"98","77"
"98","78"
"98","78"
"98","79"
"98","78"
"98","77"
"98","77"
"98","77"
"98","76"
"98","76"
"98","77"
"98","78"
"98","79"
"98","79"
"98","79"
"98","79"
"98","79"
"98","79"
"98","80"
"98","80"
"98","80"
"98","79"
"98","79"
"98","79"
"98","80"
"98","80"
"98","80"
"98","80"
"98","80"
"0","0"
"98","81"
"98","81"
"98","81"
"98","81"
"98","81"
"98","82"
"98","83"
"98","85"
"98","85"
"98","86"
"98","86"
"98","86"
"98","86"
"98","86"
"98","86"
"98","86"
"98","86"
"98","85"
"98","85"
"98","84"
"98","84"
"98","84"
"98","84"
"98","84"
"98","84"
"98","84"
"98","81"
"98","80"
"98","79"
"98","79"
"98","79"
"98","79"
"98","79"
"98","79"
"0","0"
"98","78"
"98","78"
"98","78"
"98","77"
"98","76"
"98","75"
"98","75"
"98","75"
"98","75"
"98","75"
"98","76"
"97","77"
"97","78"
"97","78"
"97","79"
"97","79"
"97","79"
"97","80"
"97","80"
"97","80"
"97","80"
"97","80"
"97","80"
"97","80"
"97","80"
"97","80"
"97","80"
"97","81"
"97","82"
"97","83"
"97","83"
"97","83"
"97","83"
"97","83"
"97","83"
"97","83"
"97","83"
"97","82"
"97","83"
"98","83"
"98","83"
"97","82"
"97","82"
"97","82"
"97","82"
"97","82"
"97","82"
"97","82"
"98","81"
"98","81"
"98","81"
"98","82"
"97","82"
"97","82"
"97","82"
"97","82"
"97","82"
"97","82"
"97","82"
"97","80"
"97","79"
"97","79"
"97","78"
"97","78"
"97","76"
"97","75"
"97","74"
"97","74"
"97","74"
"97","74"
"96","73"
"96","73"
"96","73"
"96","74"
"96","76"
"96","77"
"96","77"
"96","77"
"96","77"
"96","77"
"96","77"
"96","77"
"96","77"
"96","78"
"96","78"
"96","78"
