"SPO2","PULSE"
"96","74"
"96","75"
"96","75"
"96","74"
"96","74"
"96","74"
"96","74"
"96","74"
"96","74"
"96","73"
"96","73"
"96","74"
"96","75"
"96","75"
"96","75"
"96","76"
"96","76"
"96","76"
"96","75"
"96","75"
"96","75"
"96","74"
"96","74"
"96","74"
"96","74"
"96","74"
"96","74"
"96","75"
"96","75"
"96","76"
"96","76"
"96","75"
"96","75"
"96","75"
"96","74"
"96","74"
"96","73"
"96","73"
"96","73"
"96","73"
"96","73"
"96","73"
"96","73"
"96","73"
"96","73"
"96","73"
"96","73"
"96","74"
"96","74"
"96","74"
"96","74"
"96","74"
"96","73"
"96","73"
"96","73"
"96","72"
"96","72"
"96","72"
"96","72"
"96","72"
"96","72"
"96","72"
"96","72"
"96","73"
"96","73"
"96","73"
"95","73"
"95","73"
"95","73"
"95","73"
"95","73"
"95","73"
"95","73"
"95","73"
"95","73"
"95","73"
"96","74"
"96","74"
"96","74"
"96","74"
"96","74"
"96","74"
"96","73"
"96","73"
"96","73"
"96","73"
"96","73"
"96","73"
"96","73"
"96","73"
"96","73"
"96","73"
"96","73"
"96","73"
"96","73"
"96","73"
"96","73"
"96","73"
"96","73"
"96","72"
"96","72"
"96","73"
"96","72"
"96","72"
"96","73"
"96","73"
"96","74"
"96","74"
"96","74"
"95","73"
"95","73"
"95","73"
"95","72"
"95","72"
"95","72"
"95","73"
"95","73"
"95","73"
"95","73"
"96","72"
"96","72"
"96","71"
"96","71"
"96","70"
"96","70"
"96","70"
"96","70"
"96","70"
"96","71"
"96","71"
"96","71"
"96","71"
"97","71"
"97","71"
"97","71"
"97","71"
"97","71"
"97","70"
"97","70"
"96","71"
"96","70"
"96","70"
"96","70"
"96","70"
"96","70"
"96","69"
"96","70"
"96","70"
"96","69"
"96","69"
"96","69"
"96","69"
"96","69"
"96","70"
"96","70"
"96","70"
"96","70"
"96","71"
"96","70"
"95","71"
"95","71"
"95","70"
"95","70"
"95","70"
"95","69"
"95","69"
"96","69"
"96","69"
"96","69"
"96","70"
"96","70"
"96","70"
"96","70"
"96","70"
"96","70"
"96","71"
"96","71"
"96","71"
"96","71"
"96","70"
"96","70"
"96","70"
"96","69"
"96","69"
"96","69"
"96","69"
"96","69"
"96","69"
"96","70"
"96","70"
"96","70"
"96","70"
"96","70"
"96","70"
"96","70"
"96","70"
"96","69"
"96","69"
"96","70"
"96","70"
"96","70"
"96","70"
"96","69"
"96","70"
"96","70"
"96","69"
"96","70"
"96","70"
"96","70"
"96","70"
"96","70"
"96","70"
"96","70"
"96","70"
"96","70"
"96","69"
"96","69"
"96","69"
"95","69"
"95","69"
"95","69"
"95","68"
"95","68"
"95","68"
"95","68"
"96","68"
"96","68"
"96","68"
"96","69"
"96","69"
"96","70"
"96","70"
"96","70"
"96","70"
"96","70"
"95","70"
"95","69"
"95","68"
"95","68"
"95","68"
"95","68"
"96","67"
"96","68"
"96","67"
"96","68"
"96","68"
"96","68"
"96","68"
"96","67"
"96","67"
"96","66"
"95","66"
"95","65"
"95","65"
"95","64"
"95","64"
"95","64"
"95","64"
"95","64"
"95","64"
"95","64"
"95","64"
"95","64"
"95","65"
"95","66"
"95","66"
"95","66"
"95","66"
"95","66"
"95","67"
"95","69"
"95","70"
"95","70"
"95","71"
"95","72"
"95","72"
"95","73"
"96","73"
"96","72"
"96","72"
"96","71"
"96","70"
"96","69"
"96","69"
"96","69"
"96","69"
"96","70"
"96","70"
"96","70"
"96","70"
"96","70"
"96","70"
"96","70"
"96","70"
"96","70"
"96","71"
"96","71"
"96","71"
"96","70"
"96","70"
"96","70"
"96","70"
"96","69"
"96","70"
"96","70"
"96","69"
"96","69"
"96","70"
"96","70"
"96","70"
"95","70"
"95","70"
"95","70"
"95","70"
"95","69"
"95","69"
"95","69"
"95","69"
"95","68"
"95","68"
"95","68"
"95","68"
"95","68"
"96","68"
"96","69"
"96","69"
"96","69"
"96","69"
"96","69"
"95","68"
"95","68"
"95","68"
"96","68"
"96","68"
"96","68"
"96","68"
"96","68"
"96","68"
"96","68"
"96","68"
"96","68"
"96","68"
"96","68"
"96","69"
"96","69"
"96","69"
"96","69"
"96","70"
"96","69"
"96","69"
"96","69"
"96","68"
"96","68"
"96","68"
"96","68"
"96","68"
"96","68"
"96","68"
"96","68"
"96","68"
"96","68"
"96","68"
"96","68"
"96","68"
"96","69"
"95","69"
"95","69"
"95","69"
"95","70"
"95","69"
"95","68"
"95","68"
"95","68"
"95","67"
"95","67"
"95","67"
"96","67"
"96","67"
"96","67"
"96","67"
"96","67"
"96","68"
"96","68"
"96","68"
"96","68"
"96","67"
"96","67"
"96","67"
"96","67"
"96","67"
"96","67"
"96","67"
"96","67"
"96","67"
"96","67"
"96","67"
"96","67"
"96","67"
"96","67"
"96","67"
"96","67"
"96","67"
"96","67"
"96","67"
"96","67"
"95","67"
"95","67"
"95","68"
"95","68"
"95","69"
"95","69"
"95","69"
"95","69"
"95","69"
"95","69"
"95","68"
"95","68"
"96","68"
"96","68"
"96","68"
"96","68"
"96","68"
"96","68"
"96","68"
"96","68"
"96","68"
"96","68"
"96","68"
"96","68"
"96","68"
"96","68"
"96","68"
"96","69"
"96","69"
"96","69"
"96","69"
"96","69"
"95","69"
"95","69"
"95","69"
"95","69"
"95","68"
"95","68"
"95","68"
"95","67"
"95","67"
"95","67"
"96","66"
"96","66"
"96","66"
"96","66"
"96","67"
"96","67"
"96","67"
"96","67"
"96","68"
"96","68"
"95","68"
"95","69"
"95","69"
"95","69"
"95","69"
"95","69"
"95","69"
"95","69"
"95","69"
"95","69"
"95","69"
"96","68"
"96","68"
"96","67"
"96","66"
"96","66"
"96","65"
"96","65"
"96","65"
"96","65"
"96","65"
"96","65"
"96","66"
"96","66"
"96","66"
"96","66"
"96","67"
"96","67"
"96","68"
"96","69"
"95","69"
"95","69"
"95","69"
"95","69"
"95","69"
"95","69"
"95","69"
"95","68"
"95","68"
"95","68"
"95","68"
"95","68"
"95","67"
"95","68"
"95","67"
"96","67"
"96","68"
"96","68"
"96","68"
"96","69"
"96","70"
"96","70"
"96","70"
"95","70"
"95","70"
"95","70"
"95","69"
"95","68"
"96","68"
"96","68"
"96","68"
"96","68"
"96","67"
"96","67"
"96","67"
"96","67"
"96","67"
"96","68"
"96","68"
"96","68"
"96","68"
"96","69"
"96","69"
"96","69"
"96","69"
"96","69"
"96","69"
"96","69"
"96","69"
"96","68"
"96","68"
"96","68"
"96","68"
"96","68"
"95","67"
"95","67"
"96","67"
"95","66"
"95","66"
"95","66"
"96","66"
"96","66"
"96","66"
"95","66"
"96","66"
"96","66"
"96","66"
"96","66"
"96","66"
"96","67"
"96","67"
"96","67"
"96","67"
"96","68"
"96","68"
"96","68"
"96","68"
"96","68"
"96","68"
"96","68"
"96","68"
"96","67"
"96","67"
"96","66"
"96","66"
"96","66"
"96","66"
"96","66"
"96","66"
"96","66"
"96","66"
"96","66"
"96","66"
"96","66"
"96","66"
"96","67"
"96","67"
"96","67"
"96","68"
"96","69"
"96","69"
"96","69"
"96","69"
"96","69"
"96","69"
"96","69"
"96","69"
"96","69"
"96","69"
"96","69"
"96","69"
"96","68"
"96","67"
"96","67"
"96","66"
"96","66"
"96","66"
"96","67"
"96","67"
"96","67"
"96","67"
"96","67"
"96","67"
"96","67"
"96","67"
"96","67"
"96","67"
"96","68"
"96","68"
"96","68"
"96","67"
"96","67"
"96","67"
"96","67"
"96","67"
"96","67"
"96","67"
"96","67"
"96","67"
"96","66"
"96","66"
"96","66"
"96","66"
"96","66"
"96","67"
"96","67"
"95","67"
"95","67"
"95","67"
"96","67"
"96","67"
"95","67"
"95","67"
"95","67"
"95","67"
"95","67"
"95","67"
"95","67"
"95","67"
"95","67"
"95","67"
"95","67"
"95","67"
"95","67"
"96","67"
"96","67"
"96","66"
"96","66"
"96","66"
"96","66"
"96","66"
"96","66"
"96","65"
"96","65"
"96","65"
"96","65"
"96","65"
"96","66"
"96","66"
"96","67"
"96","67"
"96","68"
"96","68"
"96","68"
"96","68"
"96","68"
"95","68"
"95","68"
"95","68"
"95","67"
"95","67"
"95","67"
"95","67"
"94","68"
"94","68"
"94","68"
"94","68"
"94","68"
"94","68"
"94","68"
"94","68"
"94","68"
"94","68"
"94","68"
"94","68"
"94","67"
"94","67"
"95","67"
"95","66"
"95","66"
"95","66"
"95","65"
"96","66"
"96","66"
"96","66"
"96","66"
"96","66"
"96","66"
"96","66"
"96","66"
"96","66"
"96","66"
"96","66"
"96","66"
"96","67"
"96","66"
"96","66"
"96","66"
"96","66"
"96","66"
"96","66"
"96","66"
"96","66"
"96","66"
"96","66"
"96","66"
"96","67"
"96","66"
"96","66"
"96","66"
"96","66"
"96","66"
"96","66"
"96","66"
"96","66"
"96","66"
"96","66"
"96","66"
"96","66"
"96","66"
"96","66"
"95","67"
"95","67"
"95","67"
"95","67"
"95","67"
"95","67"
"95","67"
"95","67"
"95","67"
"95","68"
"95","68"
"95","68"
"95","68"
"95","68"
"95","67"
"95","67"
"95","67"
"95","67"
"95","67"
"95","66"
"95","66"
"95","65"
"96","64"
"96","64"
"96","64"
"96","64"
"96","64"
"96","64"
"96","64"
"96","64"
"96","63"
"96","63"
"96","64"
"96","64"
"96","64"
"96","65"
"96","66"
"96","66"
"96","66"
"96","66"
"96","66"
"0","0"
"0","0"
"96","68"
"95","69"
"95","70"
"95","71"
"95","73"
"95","74"
"95","76"
"95","76"
"96","78"
"96","79"
"96","80"
"96","81"
"96","81"
"96","81"
"96","81"
"96","80"
"96","80"
"96","80"
"96","80"
"96","80"
"96","80"
"96","80"
"96","80"
"96","80"
"0","0"
"0","0"
"0","0"
"0","0"
"0","0"
"0","0"
