"Time","PulseRate","SpO2","PulseWaveform","BarGraph","SignalStrength","Beep","FingerOut","Searching","DroppingSpO2","ProbeError"
"2019-10-13 01:46:45.747231",88,98,34,4,5,False,False,False,False,False
"2019-10-13 01:46:45.764096",88,98,33,4,5,False,False,False,False,False
"2019-10-13 01:46:45.780687",88,98,32,4,5,False,False,False,False,False
"2019-10-13 01:46:45.797449",88,98,32,4,5,False,False,False,False,False
"2019-10-13 01:46:45.814187",88,98,31,3,5,False,False,False,False,False
"2019-10-13 01:46:45.830812",88,98,31,3,5,False,False,False,False,False
"2019-10-13 01:46:45.847469",88,98,30,3,5,False,False,False,False,False
"2019-10-13 01:46:45.864162",88,98,30,3,5,False,False,False,False,False
"2019-10-13 01:46:45.880950",88,98,30,3,5,False,False,False,False,False
"2019-10-13 01:46:45.897633",88,98,29,3,5,False,False,False,False,False
"2019-10-13 01:46:45.914270",88,98,29,3,5,False,False,False,False,False
"2019-10-13 01:46:45.931051",88,98,29,3,5,False,False,False,False,False
"2019-10-13 01:46:45.947748",88,98,30,3,5,False,False,False,False,False
"2019-10-13 01:46:45.964410",88,98,32,4,5,False,False,False,False,False
"2019-10-13 01:46:45.981117",88,98,36,4,5,False,False,False,False,False
"2019-10-13 01:46:45.997785",88,98,41,5,5,False,False,False,False,False
"2019-10-13 01:46:46.014552",88,98,47,5,5,False,False,False,False,False
"2019-10-13 01:46:46.031260",88,98,54,6,5,False,False,False,False,False
"2019-10-13 01:46:46.047941",88,98,59,7,5,False,False,False,False,False
"2019-10-13 01:46:46.064640",88,98,62,7,5,False,False,False,False,False
"2019-10-13 01:46:46.081328",88,98,62,7,5,False,False,False,False,False
"2019-10-13 01:46:46.097982",81,97,61,7,5,True,False,False,False,False
"2019-10-13 01:46:46.114671",81,97,57,7,5,True,False,False,False,False
"2019-10-13 01:46:46.131435",81,97,54,6,5,False,False,False,False,False
"2019-10-13 01:46:46.148198",81,97,50,6,5,False,False,False,False,False
"2019-10-13 01:46:46.164786",81,97,46,5,5,False,False,False,False,False
"2019-10-13 01:46:46.181493",81,97,43,5,5,False,False,False,False,False
"2019-10-13 01:46:46.198079",81,97,40,5,5,False,False,False,False,False
"2019-10-13 01:46:46.214869",81,97,39,4,5,False,False,False,False,False
"2019-10-13 01:46:46.231678",81,97,37,4,5,False,False,False,False,False
"2019-10-13 01:46:46.248309",81,97,36,4,5,False,False,False,False,False
"2019-10-13 01:46:46.265020",81,97,36,4,5,False,False,False,False,False
"2019-10-13 01:46:46.281708",81,97,36,4,5,False,False,False,False,False
"2019-10-13 01:46:46.298387",81,97,37,4,5,False,False,False,False,False
"2019-10-13 01:46:46.315068",81,97,38,4,5,False,False,False,False,False
"2019-10-13 01:46:46.331754",81,97,38,4,5,False,False,False,False,False
"2019-10-13 01:46:46.348522",81,97,38,4,5,False,False,False,False,False
"2019-10-13 01:46:46.365293",81,97,38,4,5,False,False,False,False,False
"2019-10-13 01:46:46.381891",81,97,37,4,5,False,False,False,False,False
"2019-10-13 01:46:46.398672",81,97,36,4,5,False,False,False,False,False
"2019-10-13 01:46:46.415332",81,97,35,4,5,False,False,False,False,False
"2019-10-13 01:46:46.432160",81,97,34,4,5,False,False,False,False,False
"2019-10-13 01:46:46.448631",81,97,33,4,5,False,False,False,False,False
"2019-10-13 01:46:46.465415",81,97,32,4,5,False,False,False,False,False
"2019-10-13 01:46:46.482179",81,97,31,3,5,False,False,False,False,False
"2019-10-13 01:46:46.498787",81,97,30,3,5,False,False,False,False,False
"2019-10-13 01:46:46.515550",81,97,30,3,5,False,False,False,False,False
"2019-10-13 01:46:46.532313",81,97,29,3,5,False,False,False,False,False
"2019-10-13 01:46:46.548950",81,97,29,3,5,False,False,False,False,False
"2019-10-13 01:46:46.565658",81,97,29,3,5,False,False,False,False,False
"2019-10-13 01:46:46.582311",81,97,28,3,5,False,False,False,False,False
"2019-10-13 01:46:46.598983",81,97,28,3,5,False,False,False,False,False
"2019-10-13 01:46:46.615830",81,97,28,3,5,False,False,False,False,False
"2019-10-13 01:46:46.632391",81,97,28,3,5,False,False,False,False,False
"2019-10-13 01:46:46.649201",81,97,28,3,5,False,False,False,False,False
"2019-10-13 01:46:46.665789",81,97,29,3,5,False,False,False,False,False
"2019-10-13 01:46:46.682544",81,97,31,3,5,False,False,False,False,False
"2019-10-13 01:46:46.699294",81,97,34,4,5,False,False,False,False,False
"2019-10-13 01:46:46.715917",81,97,39,4,5,False,False,False,False,False
"2019-10-13 01:46:46.732620",81,97,44,5,5,False,False,False,False,False
"2019-10-13 01:46:46.749294",81,97,50,6,5,False,False,False,False,False
"2019-10-13 01:46:46.766060",81,97,55,6,5,False,False,False,False,False
"2019-10-13 01:46:46.782736",81,97,59,7,5,False,False,False,False,False
"2019-10-13 01:46:46.799480",81,97,59,7,5,False,False,False,False,False
"2019-10-13 01:46:46.816138",79,97,58,7,5,False,False,False,False,False
"2019-10-13 01:46:46.832842",79,97,55,6,5,True,False,False,False,False
"2019-10-13 01:46:46.849492",79,97,52,6,5,True,False,False,False,False
"2019-10-13 01:46:46.866298",79,97,48,6,5,False,False,False,False,False
"2019-10-13 01:46:46.882882",79,97,44,5,5,False,False,False,False,False
"2019-10-13 01:46:46.899684",79,97,41,5,5,False,False,False,False,False
"2019-10-13 01:46:46.916221",79,97,39,4,5,False,False,False,False,False
"2019-10-13 01:46:46.933002",79,97,37,4,5,False,False,False,False,False
"2019-10-13 01:46:46.949707",79,97,36,4,5,False,False,False,False,False
"2019-10-13 01:46:46.966375",79,97,35,4,5,False,False,False,False,False
"2019-10-13 01:46:46.983166",79,97,35,4,5,False,False,False,False,False
"2019-10-13 01:46:46.999755",79,97,35,4,5,False,False,False,False,False
"2019-10-13 01:46:47.016522",79,97,36,4,5,False,False,False,False,False
"2019-10-13 01:46:47.033228",79,97,37,4,5,False,False,False,False,False
"2019-10-13 01:46:47.049950",79,97,37,4,5,False,False,False,False,False
"2019-10-13 01:46:47.066617",79,97,37,4,5,False,False,False,False,False
"2019-10-13 01:46:47.083311",79,97,37,4,5,False,False,False,False,False
"2019-10-13 01:46:47.100019",79,97,37,4,5,False,False,False,False,False
"2019-10-13 01:46:47.116760",79,97,36,4,5,False,False,False,False,False
"2019-10-13 01:46:47.133374",79,97,35,4,5,False,False,False,False,False
"2019-10-13 01:46:47.150160",79,97,34,4,5,False,False,False,False,False
"2019-10-13 01:46:47.166716",79,97,33,4,5,False,False,False,False,False
"2019-10-13 01:46:47.183569",79,97,32,4,5,False,False,False,False,False
"2019-10-13 01:46:47.200315",79,97,32,4,5,False,False,False,False,False
"2019-10-13 01:46:47.216874",79,97,31,3,5,False,False,False,False,False
"2019-10-13 01:46:47.233592",79,97,31,3,5,False,False,False,False,False
"2019-10-13 01:46:47.250284",79,97,30,3,5,False,False,False,False,False
"2019-10-13 01:46:47.266959",79,97,30,3,5,False,False,False,False,False
"2019-10-13 01:46:47.283725",79,97,30,3,5,False,False,False,False,False
"2019-10-13 01:46:47.300455",79,97,30,3,5,False,False,False,False,False
"2019-10-13 01:46:47.317217",79,97,29,3,5,False,False,False,False,False
"2019-10-13 01:46:47.333868",79,97,29,3,5,False,False,False,False,False
"2019-10-13 01:46:47.350507",79,97,29,3,5,False,False,False,False,False
"2019-10-13 01:46:47.367202",79,97,30,3,5,False,False,False,False,False
"2019-10-13 01:46:47.383804",79,97,30,3,5,False,False,False,False,False
"2019-10-13 01:46:47.400707",79,97,32,4,5,False,False,False,False,False
"2019-10-13 01:46:47.417212",79,97,35,4,5,False,False,False,False,False
"2019-10-13 01:46:47.434084",79,97,39,4,5,False,False,False,False,False
"2019-10-13 01:46:47.450765",79,97,43,5,5,False,False,False,False,False
"2019-10-13 01:46:47.467425",79,97,49,6,5,False,False,False,False,False
"2019-10-13 01:46:47.484135",79,97,53,6,5,False,False,False,False,False
"2019-10-13 01:46:47.500798",79,97,56,7,5,False,False,False,False,False
"2019-10-13 01:46:47.517598",79,97,57,7,5,False,False,False,False,False
"2019-10-13 01:46:47.534246",78,97,57,7,5,False,False,False,False,False
"2019-10-13 01:46:47.550955",78,97,69,8,4,True,False,False,False,False
"2019-10-13 01:46:47.567683",78,97,63,7,4,True,False,False,False,False
"2019-10-13 01:46:47.584300",78,97,55,6,4,False,False,False,False,False
"2019-10-13 01:46:47.601092",78,97,48,6,4,False,False,False,False,False
"2019-10-13 01:46:47.617731",78,97,41,5,4,False,False,False,False,False
"2019-10-13 01:46:47.634440",78,97,36,4,4,False,False,False,False,False
"2019-10-13 01:46:47.651126",78,97,32,4,4,False,False,False,False,False
"2019-10-13 01:46:47.667773",78,97,29,3,4,False,False,False,False,False
"2019-10-13 01:46:47.684570",78,97,28,3,4,False,False,False,False,False
"2019-10-13 01:46:47.701343",78,97,29,3,4,False,False,False,False,False
"2019-10-13 01:46:47.717924",78,97,30,3,4,False,False,False,False,False
"2019-10-13 01:46:47.734653",78,97,32,4,4,False,False,False,False,False
"2019-10-13 01:46:47.751303",78,97,34,4,4,False,False,False,False,False
"2019-10-13 01:46:47.768041",78,97,36,4,4,False,False,False,False,False
"2019-10-13 01:46:47.784748",78,97,37,4,4,False,False,False,False,False
"2019-10-13 01:46:47.801398",78,97,37,4,4,False,False,False,False,False
"2019-10-13 01:46:47.818112",78,97,36,4,4,False,False,False,False,False
"2019-10-13 01:46:47.834769",78,97,34,4,4,False,False,False,False,False
"2019-10-13 01:46:47.851517",78,97,33,4,4,False,False,False,False,False
"2019-10-13 01:46:47.868297",78,97,31,3,4,False,False,False,False,False
"2019-10-13 01:46:47.884804",78,97,30,3,4,False,False,False,False,False
"2019-10-13 01:46:47.901661",78,97,28,3,4,False,False,False,False,False
"2019-10-13 01:46:47.918252",78,97,27,3,4,False,False,False,False,False
"2019-10-13 01:46:47.935006",78,97,26,3,4,False,False,False,False,False
"2019-10-13 01:46:47.951839",78,97,25,3,4,False,False,False,False,False
"2019-10-13 01:46:47.968367",78,97,25,3,4,False,False,False,False,False
"2019-10-13 01:46:47.985142",78,97,25,3,4,False,False,False,False,False
"2019-10-13 01:46:48.001782",78,97,24,3,4,False,False,False,False,False
"2019-10-13 01:46:48.018588",78,97,24,3,4,False,False,False,False,False
"2019-10-13 01:46:48.035249",78,97,24,3,4,False,False,False,False,False
"2019-10-13 01:46:48.051994",78,97,24,3,4,False,False,False,False,False
"2019-10-13 01:46:48.068654",78,97,24,3,4,False,False,False,False,False
"2019-10-13 01:46:48.085315",78,97,25,3,4,False,False,False,False,False
"2019-10-13 01:46:48.102053",78,97,28,3,4,False,False,False,False,False
"2019-10-13 01:46:48.118838",78,97,34,4,4,False,False,False,False,False
"2019-10-13 01:46:48.135336",78,97,41,5,4,False,False,False,False,False
"2019-10-13 01:46:48.152131",78,97,52,6,4,False,False,False,False,False
"2019-10-13 01:46:48.168775",78,97,64,8,4,False,False,False,False,False
"2019-10-13 01:46:48.185501",78,97,75,9,4,False,False,False,False,False
"2019-10-13 01:46:48.202283",78,97,84,10,4,False,False,False,False,False
"2019-10-13 01:46:48.218875",78,97,88,11,4,False,False,False,False,False
"2019-10-13 01:46:48.235645",78,97,88,11,4,False,False,False,False,False
"2019-10-13 01:46:48.252325",79,97,84,10,4,True,False,False,False,False
"2019-10-13 01:46:48.269191",79,97,78,9,4,True,False,False,False,False
"2019-10-13 01:46:48.285803",79,97,71,8,4,False,False,False,False,False
"2019-10-13 01:46:48.302351",79,97,64,8,4,False,False,False,False,False
"2019-10-13 01:46:48.319140",79,97,57,7,4,False,False,False,False,False
"2019-10-13 01:46:48.335704",79,97,51,6,4,False,False,False,False,False
"2019-10-13 01:46:48.352440",79,97,47,5,4,False,False,False,False,False
"2019-10-13 01:46:48.369288",79,97,43,5,4,False,False,False,False,False
"2019-10-13 01:46:48.385889",79,97,41,5,4,False,False,False,False,False
"2019-10-13 01:46:48.402661",79,97,40,5,4,False,False,False,False,False
"2019-10-13 01:46:48.419226",79,97,40,5,4,False,False,False,False,False
"2019-10-13 01:46:48.436128",79,97,42,5,4,False,False,False,False,False
"2019-10-13 01:46:48.452811",79,97,43,5,4,False,False,False,False,False
"2019-10-13 01:46:48.469352",79,97,45,5,4,False,False,False,False,False
"2019-10-13 01:46:48.486117",79,97,46,5,4,False,False,False,False,False
"2019-10-13 01:46:48.502865",79,97,46,5,4,False,False,False,False,False
"2019-10-13 01:46:48.519587",79,97,46,5,4,False,False,False,False,False
"2019-10-13 01:46:48.536212",79,97,45,5,4,False,False,False,False,False
"2019-10-13 01:46:48.552957",79,97,44,5,4,False,False,False,False,False
"2019-10-13 01:46:48.569612",79,97,42,5,4,False,False,False,False,False
"2019-10-13 01:46:48.586467",79,97,40,5,4,False,False,False,False,False
"2019-10-13 01:46:48.603090",79,97,40,5,4,False,False,False,False,False
"2019-10-13 01:46:48.619737",79,97,38,4,4,False,False,False,False,False
"2019-10-13 01:46:48.636495",79,97,37,4,4,False,False,False,False,False
"2019-10-13 01:46:48.653130",79,97,35,4,4,False,False,False,False,False
"2019-10-13 01:46:48.669879",79,97,34,4,4,False,False,False,False,False
"2019-10-13 01:46:48.686547",79,97,33,4,4,False,False,False,False,False
"2019-10-13 01:46:48.703246",79,97,32,4,4,False,False,False,False,False
"2019-10-13 01:46:48.719839",79,97,30,3,4,False,False,False,False,False
"2019-10-13 01:46:48.736644",79,97,29,3,4,False,False,False,False,False
"2019-10-13 01:46:48.753403",79,97,28,3,4,False,False,False,False,False
"2019-10-13 01:46:48.770091",79,97,27,3,4,False,False,False,False,False
"2019-10-13 01:46:48.786752",79,97,26,3,4,False,False,False,False,False
"2019-10-13 01:46:48.803353",79,97,25,3,4,False,False,False,False,False
"2019-10-13 01:46:48.820218",79,97,25,3,4,False,False,False,False,False
"2019-10-13 01:46:48.837013",79,97,27,3,4,False,False,False,False,False
"2019-10-13 01:46:48.853532",79,97,32,4,4,False,False,False,False,False
"2019-10-13 01:46:48.870233",79,97,40,5,4,False,False,False,False,False
"2019-10-13 01:46:48.886958",79,97,54,6,4,False,False,False,False,False
"2019-10-13 01:46:48.903618",79,97,70,8,4,False,False,False,False,False
"2019-10-13 01:46:48.920430",79,97,86,10,4,False,False,False,False,False
"2019-10-13 01:46:48.937218",79,97,101,12,4,False,False,False,False,False
"2019-10-13 01:46:48.953777",79,97,112,14,4,False,False,False,False,False
"2019-10-13 01:46:48.970381",79,97,117,14,4,False,False,False,False,False
"2019-10-13 01:46:48.987207",79,97,117,14,4,False,False,False,False,False
"2019-10-13 01:46:49.003890",79,97,112,14,4,False,False,False,False,False
"2019-10-13 01:46:49.020592",79,97,72,9,5,True,False,False,False,False
"2019-10-13 01:46:49.037261",79,97,68,8,5,True,False,False,False,False
"2019-10-13 01:46:49.053980",79,97,65,8,5,False,False,False,False,False
"2019-10-13 01:46:49.070719",79,97,61,7,5,False,False,False,False,False
"2019-10-13 01:46:49.087359",79,97,58,7,5,False,False,False,False,False
"2019-10-13 01:46:49.104115",79,97,55,6,5,False,False,False,False,False
"2019-10-13 01:46:49.120814",79,97,52,6,5,False,False,False,False,False
"2019-10-13 01:46:49.137339",79,97,50,6,5,False,False,False,False,False
"2019-10-13 01:46:49.154188",79,97,49,6,5,False,False,False,False,False
"2019-10-13 01:46:49.170967",79,97,48,6,5,False,False,False,False,False
"2019-10-13 01:46:49.187583",79,97,48,6,5,False,False,False,False,False
"2019-10-13 01:46:49.204350",79,97,48,6,5,False,False,False,False,False
"2019-10-13 01:46:49.220900",79,97,48,6,5,False,False,False,False,False
"2019-10-13 01:46:49.237738",79,97,48,6,5,False,False,False,False,False
"2019-10-13 01:46:49.254412",79,97,48,6,5,False,False,False,False,False
"2019-10-13 01:46:49.271228",79,97,48,6,5,False,False,False,False,False
"2019-10-13 01:46:49.287811",79,97,47,5,5,False,False,False,False,False
"2019-10-13 01:46:49.304476",79,97,45,5,5,False,False,False,False,False
"2019-10-13 01:46:49.321214",79,97,44,5,5,False,False,False,False,False
"2019-10-13 01:46:49.337943",79,97,43,5,5,False,False,False,False,False
"2019-10-13 01:46:49.354456",79,97,41,5,5,False,False,False,False,False
"2019-10-13 01:46:49.371322",79,97,40,5,5,False,False,False,False,False
"2019-10-13 01:46:49.387868",79,97,39,4,5,False,False,False,False,False
"2019-10-13 01:46:49.404686",79,97,38,4,5,False,False,False,False,False
"2019-10-13 01:46:49.421362",79,97,37,4,5,False,False,False,False,False
"2019-10-13 01:46:49.438177",79,97,36,4,5,False,False,False,False,False
"2019-10-13 01:46:49.454889",79,97,36,4,5,False,False,False,False,False
"2019-10-13 01:46:49.471441",79,97,35,4,5,False,False,False,False,False
"2019-10-13 01:46:49.488211",79,97,34,4,5,False,False,False,False,False
"2019-10-13 01:46:49.504912",79,97,33,4,5,False,False,False,False,False
"2019-10-13 01:46:49.521547",79,97,33,4,5,False,False,False,False,False
"2019-10-13 01:46:49.538520",79,97,32,4,5,False,False,False,False,False
"2019-10-13 01:46:49.554956",79,97,32,4,5,False,False,False,False,False
"2019-10-13 01:46:49.571688",79,97,32,4,5,False,False,False,False,False
"2019-10-13 01:46:49.588438",79,97,32,4,5,False,False,False,False,False
"2019-10-13 01:46:49.605200",79,97,34,4,5,False,False,False,False,False
"2019-10-13 01:46:49.621793",79,97,37,4,5,False,False,False,False,False
"2019-10-13 01:46:49.638472",79,97,42,5,5,False,False,False,False,False
"2019-10-13 01:46:49.655187",79,97,50,6,5,False,False,False,False,False
"2019-10-13 01:46:49.672029",79,97,58,7,5,False,False,False,False,False
"2019-10-13 01:46:49.688600",79,97,66,8,5,False,False,False,False,False
"2019-10-13 01:46:49.705382",79,97,72,9,5,False,False,False,False,False
"2019-10-13 01:46:49.721943",79,97,75,9,5,False,False,False,False,False
"2019-10-13 01:46:49.738688",79,97,75,9,5,False,False,False,False,False
"2019-10-13 01:46:49.755389",79,97,73,9,5,False,False,False,False,False
"2019-10-13 01:46:49.772153",79,97,70,8,5,True,False,False,False,False
"2019-10-13 01:46:49.788678",79,97,66,8,5,True,False,False,False,False
"2019-10-13 01:46:49.805431",79,97,62,7,5,False,False,False,False,False
"2019-10-13 01:46:49.822140",79,97,59,7,5,False,False,False,False,False
"2019-10-13 01:46:49.838892",79,97,55,6,5,False,False,False,False,False
"2019-10-13 01:46:49.855599",79,97,52,6,5,False,False,False,False,False
"2019-10-13 01:46:49.872256",79,97,49,6,5,False,False,False,False,False
"2019-10-13 01:46:49.888897",79,97,47,5,5,False,False,False,False,False
"2019-10-13 01:46:49.905617",79,97,46,5,5,False,False,False,False,False
"2019-10-13 01:46:49.922411",79,97,45,5,5,False,False,False,False,False
"2019-10-13 01:46:49.939120",79,97,45,5,5,False,False,False,False,False
"2019-10-13 01:46:49.955771",79,97,45,5,5,False,False,False,False,False
"2019-10-13 01:46:49.972438",79,97,45,5,5,False,False,False,False,False
"2019-10-13 01:46:49.989125",79,97,45,5,5,False,False,False,False,False
"2019-10-13 01:46:50.005836",79,97,45,5,5,False,False,False,False,False
"2019-10-13 01:46:50.022519",79,97,44,5,5,False,False,False,False,False
"2019-10-13 01:46:50.039258",79,97,43,5,5,False,False,False,False,False
"2019-10-13 01:46:50.055900",79,97,42,5,5,False,False,False,False,False
"2019-10-13 01:46:50.072638",79,97,40,5,5,False,False,False,False,False
"2019-10-13 01:46:50.089430",79,97,40,5,5,False,False,False,False,False
"2019-10-13 01:46:50.106164",79,97,38,4,5,False,False,False,False,False
"2019-10-13 01:46:50.122762",79,97,37,4,5,False,False,False,False,False
"2019-10-13 01:46:50.139410",79,97,35,4,5,False,False,False,False,False
"2019-10-13 01:46:50.156089",79,97,34,4,5,False,False,False,False,False
"2019-10-13 01:46:50.172938",79,97,33,4,5,False,False,False,False,False
"2019-10-13 01:46:50.189464",79,97,33,4,5,False,False,False,False,False
"2019-10-13 01:46:50.206349",79,97,32,4,5,False,False,False,False,False
"2019-10-13 01:46:50.222903",79,97,32,4,5,False,False,False,False,False
"2019-10-13 01:46:50.239686",79,97,32,4,5,False,False,False,False,False
"2019-10-13 01:46:50.256347",79,97,31,3,5,False,False,False,False,False
"2019-10-13 01:46:50.273196",79,97,31,3,5,False,False,False,False,False
"2019-10-13 01:46:50.289825",79,97,31,3,5,False,False,False,False,False
"2019-10-13 01:46:50.306605",79,97,30,3,5,False,False,False,False,False
"2019-10-13 01:46:50.323179",79,97,30,3,5,False,False,False,False,False
"2019-10-13 01:46:50.339989",79,97,30,3,5,False,False,False,False,False
"2019-10-13 01:46:50.356540",79,97,30,3,5,False,False,False,False,False
"2019-10-13 01:46:50.373149",79,97,29,3,5,False,False,False,False,False
"2019-10-13 01:46:50.390029",79,97,29,3,5,False,False,False,False,False
"2019-10-13 01:46:50.406712",79,97,31,3,5,False,False,False,False,False
"2019-10-13 01:46:50.423476",79,97,34,4,5,False,False,False,False,False
"2019-10-13 01:46:50.440136",79,97,40,5,5,False,False,False,False,False
"2019-10-13 01:46:50.456793",79,97,46,5,5,False,False,False,False,False
"2019-10-13 01:46:50.473399",79,97,54,6,5,False,False,False,False,False
"2019-10-13 01:46:50.490195",79,97,62,7,5,False,False,False,False,False
"2019-10-13 01:46:50.506895",79,97,68,8,5,False,False,False,False,False
"2019-10-13 01:46:50.523668",79,97,71,8,5,False,False,False,False,False
"2019-10-13 01:46:50.540198",79,97,72,9,5,False,False,False,False,False
"2019-10-13 01:46:50.557081",79,97,71,8,5,False,False,False,False,False
"2019-10-13 01:46:50.573647",79,97,67,8,5,True,False,False,False,False
"2019-10-13 01:46:50.590483",79,97,64,8,5,True,False,False,False,False
"2019-10-13 01:46:50.607270",79,97,60,7,5,False,False,False,False,False
"2019-10-13 01:46:50.623701",79,97,56,7,5,False,False,False,False,False
"2019-10-13 01:46:50.640520",79,97,52,6,5,False,False,False,False,False
"2019-10-13 01:46:50.657129",79,97,49,6,5,False,False,False,False,False
"2019-10-13 01:46:50.673978",79,97,47,5,5,False,False,False,False,False
"2019-10-13 01:46:50.690568",79,97,45,5,5,False,False,False,False,False
"2019-10-13 01:46:50.707338",79,97,44,5,5,False,False,False,False,False
"2019-10-13 01:46:50.724065",79,97,43,5,5,False,False,False,False,False
"2019-10-13 01:46:50.740697",79,97,43,5,5,False,False,False,False,False
"2019-10-13 01:46:50.757440",79,97,43,5,5,False,False,False,False,False
"2019-10-13 01:46:50.774206",79,97,44,5,5,False,False,False,False,False
"2019-10-13 01:46:50.790771",79,97,44,5,5,False,False,False,False,False
"2019-10-13 01:46:50.807610",79,97,43,5,5,False,False,False,False,False
"2019-10-13 01:46:50.824202",79,97,43,5,5,False,False,False,False,False
"2019-10-13 01:46:50.840901",79,97,42,5,5,False,False,False,False,False
"2019-10-13 01:46:50.857556",79,97,40,5,5,False,False,False,False,False
"2019-10-13 01:46:50.874217",79,97,40,5,5,False,False,False,False,False
"2019-10-13 01:46:50.891078",79,97,38,4,5,False,False,False,False,False
"2019-10-13 01:46:50.907630",79,97,37,4,5,False,False,False,False,False
"2019-10-13 01:46:50.924428",79,97,35,4,5,False,False,False,False,False
"2019-10-13 01:46:50.941150",79,97,34,4,5,False,False,False,False,False
"2019-10-13 01:46:50.957798",79,97,33,4,5,False,False,False,False,False
"2019-10-13 01:46:50.974500",79,97,32,4,5,False,False,False,False,False
"2019-10-13 01:46:50.991189",79,97,32,4,5,False,False,False,False,False
"2019-10-13 01:46:51.007861",79,97,31,3,5,False,False,False,False,False
"2019-10-13 01:46:51.024546",79,97,31,3,5,False,False,False,False,False
"2019-10-13 01:46:51.041321",79,97,30,3,5,False,False,False,False,False
"2019-10-13 01:46:51.058076",79,97,30,3,5,False,False,False,False,False
"2019-10-13 01:46:51.074649",79,97,30,3,5,False,False,False,False,False
"2019-10-13 01:46:51.091346",79,97,29,3,5,False,False,False,False,False
"2019-10-13 01:46:51.108143",79,97,29,3,5,False,False,False,False,False
"2019-10-13 01:46:51.124720",79,97,29,3,5,False,False,False,False,False
"2019-10-13 01:46:51.141606",79,97,29,3,5,False,False,False,False,False
"2019-10-13 01:46:51.158144",79,97,29,3,5,False,False,False,False,False
"2019-10-13 01:46:51.174879",79,97,28,3,5,False,False,False,False,False
"2019-10-13 01:46:51.191510",79,97,28,3,5,False,False,False,False,False
"2019-10-13 01:46:51.208390",79,97,29,3,5,False,False,False,False,False
"2019-10-13 01:46:51.225024",79,97,30,3,5,False,False,False,False,False
"2019-10-13 01:46:51.241643",79,97,33,4,5,False,False,False,False,False
"2019-10-13 01:46:51.258359",79,97,38,4,5,False,False,False,False,False
"2019-10-13 01:46:51.275209",79,97,44,5,5,False,False,False,False,False
"2019-10-13 01:46:51.291888",79,97,51,6,5,False,False,False,False,False
"2019-10-13 01:46:51.308583",79,97,58,7,5,False,False,False,False,False
"2019-10-13 01:46:51.325156",79,97,64,8,5,False,False,False,False,False
"2019-10-13 01:46:51.341901",79,97,68,8,5,False,False,False,False,False
"2019-10-13 01:46:51.358531",79,97,68,8,5,False,False,False,False,False
"2019-10-13 01:46:51.375188",79,97,67,8,5,False,False,False,False,False
"2019-10-13 01:46:51.392087",79,97,63,7,5,True,False,False,False,False
"2019-10-13 01:46:51.408665",79,97,59,7,5,True,False,False,False,False
"2019-10-13 01:46:51.425442",79,97,55,6,5,False,False,False,False,False
"2019-10-13 01:46:51.442101",79,97,51,6,5,False,False,False,False,False
"2019-10-13 01:46:51.458800",79,97,48,6,5,False,False,False,False,False
"2019-10-13 01:46:51.475508",79,97,44,5,5,False,False,False,False,False
"2019-10-13 01:46:51.492207",79,97,42,5,5,False,False,False,False,False
"2019-10-13 01:46:51.508863",79,97,40,5,5,False,False,False,False,False
"2019-10-13 01:46:51.525538",79,97,40,5,5,False,False,False,False,False
"2019-10-13 01:46:51.542342",79,97,40,5,5,False,False,False,False,False
"2019-10-13 01:46:51.559049",79,97,40,5,5,False,False,False,False,False
"2019-10-13 01:46:51.575650",79,97,41,5,5,False,False,False,False,False
"2019-10-13 01:46:51.592388",79,97,42,5,5,False,False,False,False,False
"2019-10-13 01:46:51.609176",79,97,42,5,5,False,False,False,False,False
"2019-10-13 01:46:51.625847",79,97,42,5,5,False,False,False,False,False
"2019-10-13 01:46:51.642580",79,97,41,5,5,False,False,False,False,False
"2019-10-13 01:46:51.659158",79,97,40,5,5,False,False,False,False,False
"2019-10-13 01:46:51.676019",79,97,40,5,5,False,False,False,False,False
"2019-10-13 01:46:51.692617",79,97,38,4,5,False,False,False,False,False
"2019-10-13 01:46:51.709273",79,97,37,4,5,False,False,False,False,False
"2019-10-13 01:46:51.725981",79,97,35,4,5,False,False,False,False,False
"2019-10-13 01:46:51.742706",79,97,34,4,5,False,False,False,False,False
"2019-10-13 01:46:51.759421",79,97,33,4,5,False,False,False,False,False
"2019-10-13 01:46:51.776174",79,97,32,4,5,False,False,False,False,False
"2019-10-13 01:46:51.792804",79,97,32,4,5,False,False,False,False,False
"2019-10-13 01:46:51.809475",79,97,31,3,5,False,False,False,False,False
"2019-10-13 01:46:51.826159",79,97,31,3,5,False,False,False,False,False
"2019-10-13 01:46:51.842848",79,97,30,3,5,False,False,False,False,False
"2019-10-13 01:46:51.859501",79,97,30,3,5,False,False,False,False,False
"2019-10-13 01:46:51.876281",79,97,30,3,5,False,False,False,False,False
"2019-10-13 01:46:51.893121",79,97,30,3,5,False,False,False,False,False
"2019-10-13 01:46:51.909685",79,97,30,3,5,False,False,False,False,False
"2019-10-13 01:46:51.926458",79,97,30,3,5,False,False,False,False,False
"2019-10-13 01:46:51.943200",79,97,30,3,5,False,False,False,False,False
"2019-10-13 01:46:51.959811",79,97,29,3,5,False,False,False,False,False
"2019-10-13 01:46:51.976484",79,97,29,3,5,False,False,False,False,False
"2019-10-13 01:46:51.993224",79,97,29,3,5,False,False,False,False,False
"2019-10-13 01:46:52.009992",79,97,30,3,5,False,False,False,False,False
