TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2019-10-07 06:03:29.502,0.74949896,0.0,0.0,0.26086995,0.5328146,0.0,0.0,0.45672193,0.77199817,0.0,0.0,0.8742481,0.62783134,0.0,0.0,1.0867996,0.5637931,0.0,0.0,0.9579247,773.6264,493.99268,241.75824,768.7912,1075.0183,0.8365478515625,-0.197998046875,0.500732421875,1.89910888671875,-3.880462646484375,-3.1103515625,1,1.0,2.0,2.0,1.0,100.00
2019-10-07 06:03:30.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2019-10-07 06:03:30.519,0.31216452,0.0,0.0,0.25822613,0.17101865,0.0,0.0,0.021700205,0.6971589,0.0,0.0,0.81821555,0.44611716,0.0,0.0,1.0185617,0.32046175,0.0,0.0,1.134186,822.381,867.9121,716.4103,817.5458,1242.6373,0.87310791015625,-0.15594482421875,0.53863525390625,-3.521575927734375,15.888214111328125,-14.415283203125,1,1.0,2.0,2.0,1.0,100.00
2019-10-07 06:03:31.262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2019-10-07 06:03:31.523,0.30168784,0.0,0.0,0.36799687,0.33238202,0.0,0.0,0.24577011,0.50795096,0.0,0.0,0.8019455,0.43766266,0.0,0.0,0.95642567,0.12200384,0.0,0.0,1.1763518,606.4103,1622.6007,1452.1611,670.87915,1019.81683,-0.1844482421875,0.10980224609375,0.94586181640625,7.4468994140625,43.103790283203125,-57.863006591796875,1,1.0,2.0,2.0,1.0,100.00
2019-10-07 06:03:32.030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2019-10-07 06:03:32.534,0.30168784,0.0,0.0,0.36799687,0.33238202,0.0,0.0,0.24577011,0.50795096,0.0,0.0,0.8019455,0.43766266,0.0,0.0,0.95642567,0.12200384,0.0,0.0,1.1763518,795.38464,858.6447,386.8132,896.1172,1138.2784,-0.42230224609375,0.03118896484375,0.92120361328125,-7.34222412109375,-17.757415771484375,-8.2843017578125,1,1.0,2.0,4.0,1.0,100.00
2019-10-07 06:03:33.559,0.30168784,0.0,0.0,0.36799687,0.33238202,0.0,0.0,0.24577011,0.50795096,0.0,0.0,0.8019455,0.43766266,0.0,0.0,0.95642567,0.12200384,0.0,0.0,1.1763518,782.8938,909.011,476.66666,876.77655,950.5128,-0.3184814453125,0.07659912109375,0.9468994140625,2.474822998046875,-1.218719482421875,-6.71417236328125,1,2.0,1.0,2.0,2.0,100.00
2019-10-07 06:03:34.569,1.2609912,0.0,0.0,1.3808548,0.8363196,0.0,0.0,0.8309595,1.508515,0.0,0.0,1.4769859,0.68024355,0.0,0.0,0.5928978,0.37887627,0.0,0.0,0.1355926,858.24176,877.98535,562.0879,844.5421,966.2271,-0.30877685546875,0.0765380859375,0.96380615234375,0.441131591796875,-6.766510009765625,-2.3028564453125,1,1.0,1.0,2.0,1.0,100.00
2019-10-07 06:03:35.583,0.9071588,0.0,0.0,0.75547355,0.79556364,0.0,0.0,0.7176575,1.5482042,0.0,0.0,1.6559178,0.6622534,0.0,0.0,0.59604216,0.38727763,0.0,0.0,0.06697908,919.89014,854.21246,744.21246,826.0073,1185.0183,-0.2742919921875,0.03057861328125,0.95465087890625,-1.846771240234375,-4.3365478515625,-5.884246826171875,1,1.0,1.0,2.0,1.0,100.00
